county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Tulsa,President,Barack Obama,DEM,720001,0,0,877,877,
Tulsa,President,Mitt Romney,REP,720001,0,0,28,28,
Tulsa,U.S. House,John Olson,DEM,720001,0,0,837,837,01
Tulsa,U.S. House,Jim Bridenstine,REP,720001,0,0,33,33,01
Tulsa,U.S. House,Craig Allen,IND,720001,0,0,28,28,01
Tulsa,State Senate,Jabar Shumate,DEM,720001,0,0,843,843,11
Tulsa,State Senate,Dave Bell,REP,720001,0,0,25,25,11
Tulsa,State Senate,Curtis Mullins,IND,720001,0,0,33,33,11
Tulsa,President,Barack Obama,DEM,720002,0,0,750,750,
Tulsa,President,Mitt Romney,REP,720002,0,0,83,83,
Tulsa,U.S. House,John Olson,DEM,720002,0,0,723,723,01
Tulsa,U.S. House,Jim Bridenstine,REP,720002,0,0,74,74,01
Tulsa,U.S. House,Craig Allen,IND,720002,0,0,29,29,01
Tulsa,State Senate,Jabar Shumate,DEM,720002,0,0,708,708,11
Tulsa,State Senate,Dave Bell,REP,720002,0,0,72,72,11
Tulsa,State Senate,Curtis Mullins,IND,720002,0,0,45,45,11
Tulsa,State House,Seneca Scott,DEM,720002,0,0,779,779,72
Tulsa,State House,Randall Reese,REP,720002,0,0,47,47,72
Tulsa,President,Barack Obama,DEM,720003,0,0,188,188,
Tulsa,President,Mitt Romney,REP,720003,0,0,157,157,
Tulsa,U.S. House,John Olson,DEM,720003,0,0,179,179,01
Tulsa,U.S. House,Jim Bridenstine,REP,720003,0,0,146,146,01
Tulsa,U.S. House,Craig Allen,IND,720003,0,0,19,19,01
Tulsa,State Senate,Jabar Shumate,DEM,720003,0,0,174,174,11
Tulsa,State Senate,Dave Bell,REP,720003,0,0,120,120,11
Tulsa,State Senate,Curtis Mullins,IND,720003,0,0,47,47,11
Tulsa,State House,Seneca Scott,DEM,720003,0,0,251,251,72
Tulsa,State House,Randall Reese,REP,720003,0,0,84,84,72
Tulsa,President,Barack Obama,DEM,720004,0,0,910,910,
Tulsa,President,Mitt Romney,REP,720004,0,0,47,47,
Tulsa,U.S. House,John Olson,DEM,720004,0,0,883,883,01
Tulsa,U.S. House,Jim Bridenstine,REP,720004,0,0,47,47,01
Tulsa,U.S. House,Craig Allen,IND,720004,0,0,22,22,01
Tulsa,State Senate,Jabar Shumate,DEM,720004,0,0,880,880,11
Tulsa,State Senate,Dave Bell,REP,720004,0,0,53,53,11
Tulsa,State Senate,Curtis Mullins,IND,720004,0,0,21,21,11
Tulsa,President,Barack Obama,DEM,720005,0,0,450,450,
Tulsa,President,Mitt Romney,REP,720005,0,0,37,37,
Tulsa,U.S. House,John Olson,DEM,720005,0,0,435,435,01
Tulsa,U.S. House,Jim Bridenstine,REP,720005,0,0,34,34,01
Tulsa,U.S. House,Craig Allen,IND,720005,0,0,11,11,01
Tulsa,State Senate,Jabar Shumate,DEM,720005,0,0,430,430,11
Tulsa,State Senate,Dave Bell,REP,720005,0,0,35,35,11
Tulsa,State Senate,Curtis Mullins,IND,720005,0,0,20,20,11
Tulsa,State House,Seneca Scott,DEM,720005,0,0,446,446,72
Tulsa,State House,Randall Reese,REP,720005,0,0,31,31,72
Tulsa,President,Barack Obama,DEM,720006,0,0,956,956,
Tulsa,President,Mitt Romney,REP,720006,0,0,30,30,
Tulsa,U.S. House,John Olson,DEM,720006,0,0,915,915,01
Tulsa,U.S. House,Jim Bridenstine,REP,720006,0,0,42,42,01
Tulsa,U.S. House,Craig Allen,IND,720006,0,0,16,16,01
Tulsa,State Senate,Jabar Shumate,DEM,720006,0,0,915,915,11
Tulsa,State Senate,Dave Bell,REP,720006,0,0,35,35,11
Tulsa,State Senate,Curtis Mullins,IND,720006,0,0,31,31,11
Tulsa,President,Barack Obama,DEM,720007,0,0,454,454,
Tulsa,President,Mitt Romney,REP,720007,0,0,29,29,
Tulsa,U.S. House,John Olson,DEM,720007,0,0,446,446,01
Tulsa,U.S. House,Jim Bridenstine,REP,720007,0,0,27,27,01
Tulsa,U.S. House,Craig Allen,IND,720007,0,0,7,7,01
Tulsa,State Senate,Jabar Shumate,DEM,720007,0,0,431,431,11
Tulsa,State Senate,Dave Bell,REP,720007,0,0,26,26,11
Tulsa,State Senate,Curtis Mullins,IND,720007,0,0,23,23,11
Tulsa,President,Barack Obama,DEM,720008,0,0,492,492,
Tulsa,President,Mitt Romney,REP,720008,0,0,65,65,
Tulsa,U.S. House,John Olson,DEM,720008,0,0,469,469,01
Tulsa,U.S. House,Jim Bridenstine,REP,720008,0,0,62,62,01
Tulsa,U.S. House,Craig Allen,IND,720008,0,0,28,28,01
Tulsa,State Senate,Jabar Shumate,DEM,720008,0,0,473,473,11
Tulsa,State Senate,Dave Bell,REP,720008,0,0,45,45,11
Tulsa,State Senate,Curtis Mullins,IND,720008,0,0,42,42,11
Tulsa,State House,Seneca Scott,DEM,720008,0,0,504,504,72
Tulsa,State House,Randall Reese,REP,720008,0,0,49,49,72
Tulsa,President,Barack Obama,DEM,720009,0,0,212,212,
Tulsa,President,Mitt Romney,REP,720009,0,0,19,19,
Tulsa,U.S. House,John Olson,DEM,720009,0,0,201,201,01
Tulsa,U.S. House,Jim Bridenstine,REP,720009,0,0,20,20,01
Tulsa,U.S. House,Craig Allen,IND,720009,0,0,7,7,01
Tulsa,State Senate,Jabar Shumate,DEM,720009,0,0,198,198,11
Tulsa,State Senate,Dave Bell,REP,720009,0,0,21,21,11
Tulsa,State Senate,Curtis Mullins,IND,720009,0,0,11,11,11
Tulsa,State House,Seneca Scott,DEM,720009,0,0,209,209,72
Tulsa,State House,Randall Reese,REP,720009,0,0,20,20,72
Tulsa,President,Barack Obama,DEM,720010,0,0,565,565,
Tulsa,President,Mitt Romney,REP,720010,0,0,28,28,
Tulsa,U.S. House,John Olson,DEM,720010,0,0,544,544,01
Tulsa,U.S. House,Jim Bridenstine,REP,720010,0,0,32,32,01
Tulsa,U.S. House,Craig Allen,IND,720010,0,0,14,14,01
Tulsa,State Senate,Jabar Shumate,DEM,720010,0,0,549,549,11
Tulsa,State Senate,Dave Bell,REP,720010,0,0,20,20,11
Tulsa,State Senate,Curtis Mullins,IND,720010,0,0,23,23,11
Tulsa,President,Barack Obama,DEM,720011,0,0,364,364,
Tulsa,President,Mitt Romney,REP,720011,0,0,173,173,
Tulsa,U.S. House,John Olson,DEM,720011,0,0,348,348,01
Tulsa,U.S. House,Jim Bridenstine,REP,720011,0,0,156,156,01
Tulsa,U.S. House,Craig Allen,IND,720011,0,0,30,30,01
Tulsa,State Senate,Jabar Shumate,DEM,720011,0,0,334,334,11
Tulsa,State Senate,Dave Bell,REP,720011,0,0,146,146,11
Tulsa,State Senate,Curtis Mullins,IND,720011,0,0,52,52,11
Tulsa,State House,Seneca Scott,DEM,720011,0,0,412,412,72
Tulsa,State House,Randall Reese,REP,720011,0,0,114,114,72
Tulsa,President,Barack Obama,DEM,720012,0,0,375,375,
Tulsa,President,Mitt Romney,REP,720012,0,0,140,140,
Tulsa,U.S. House,John Olson,DEM,720012,0,0,354,354,01
Tulsa,U.S. House,Jim Bridenstine,REP,720012,0,0,130,130,01
Tulsa,U.S. House,Craig Allen,IND,720012,0,0,27,27,01
Tulsa,State Senate,Jabar Shumate,DEM,720012,0,0,341,341,11
Tulsa,State Senate,Dave Bell,REP,720012,0,0,118,118,11
Tulsa,State Senate,Curtis Mullins,IND,720012,0,0,52,52,11
Tulsa,State House,Seneca Scott,DEM,720012,0,0,404,404,72
Tulsa,State House,Randall Reese,REP,720012,0,0,105,105,72
Tulsa,President,Barack Obama,DEM,720013,0,0,913,913,
Tulsa,President,Mitt Romney,REP,720013,0,0,28,28,
Tulsa,U.S. House,John Olson,DEM,720013,0,0,883,883,01
Tulsa,U.S. House,Jim Bridenstine,REP,720013,0,0,29,29,01
Tulsa,U.S. House,Craig Allen,IND,720013,0,0,22,22,01
Tulsa,State Senate,Jabar Shumate,DEM,720013,0,0,870,870,11
Tulsa,State Senate,Dave Bell,REP,720013,0,0,23,23,11
Tulsa,State Senate,Curtis Mullins,IND,720013,0,0,40,40,11
Tulsa,President,Barack Obama,DEM,720014,0,0,354,354,
Tulsa,President,Mitt Romney,REP,720014,0,0,39,39,
Tulsa,U.S. House,John Olson,DEM,720014,0,0,337,337,01
Tulsa,U.S. House,Jim Bridenstine,REP,720014,0,0,38,38,01
Tulsa,U.S. House,Craig Allen,IND,720014,0,0,14,14,01
Tulsa,State Senate,Jabar Shumate,DEM,720014,0,0,342,342,11
Tulsa,State Senate,Dave Bell,REP,720014,0,0,24,24,11
Tulsa,State Senate,Curtis Mullins,IND,720014,0,0,23,23,11
Tulsa,President,Barack Obama,DEM,720015,0,0,324,324,
Tulsa,President,Mitt Romney,REP,720015,0,0,68,68,
Tulsa,U.S. House,John Olson,DEM,720015,0,0,314,314,01
Tulsa,U.S. House,Jim Bridenstine,REP,720015,0,0,60,60,01
Tulsa,U.S. House,Craig Allen,IND,720015,0,0,16,16,01
Tulsa,State Senate,Jabar Shumate,DEM,720015,0,0,305,305,11
Tulsa,State Senate,Dave Bell,REP,720015,0,0,61,61,11
Tulsa,State Senate,Curtis Mullins,IND,720015,0,0,24,24,11
Tulsa,President,Barack Obama,DEM,720016,0,0,86,86,
Tulsa,President,Mitt Romney,REP,720016,0,0,76,76,
Tulsa,U.S. House,John Olson,DEM,720016,0,0,76,76,01
Tulsa,U.S. House,Jim Bridenstine,REP,720016,0,0,76,76,01
Tulsa,U.S. House,Craig Allen,IND,720016,0,0,11,11,01
Tulsa,State Senate,Jabar Shumate,DEM,720016,0,0,83,83,11
Tulsa,State Senate,Dave Bell,REP,720016,0,0,66,66,11
Tulsa,State Senate,Curtis Mullins,IND,720016,0,0,13,13,11
Tulsa,President,Barack Obama,DEM,720017,0,0,192,192,
Tulsa,President,Mitt Romney,REP,720017,0,0,141,141,
Tulsa,U.S. House,John Olson,DEM,720017,0,0,176,176,01
Tulsa,U.S. House,Jim Bridenstine,REP,720017,0,0,125,125,01
Tulsa,U.S. House,Craig Allen,IND,720017,0,0,33,33,01
Tulsa,State Senate,Jabar Shumate,DEM,720017,0,0,174,174,11
Tulsa,State Senate,Dave Bell,REP,720017,0,0,104,104,11
Tulsa,State Senate,Curtis Mullins,IND,720017,0,0,56,56,11
Tulsa,State House,Seneca Scott,DEM,720017,0,0,230,230,72
Tulsa,State House,Randall Reese,REP,720017,0,0,102,102,72
Tulsa,President,Barack Obama,DEM,720018,0,0,213,213,
Tulsa,President,Mitt Romney,REP,720018,0,0,181,181,
Tulsa,U.S. House,John Olson,DEM,720018,0,0,192,192,01
Tulsa,U.S. House,Jim Bridenstine,REP,720018,0,0,165,165,01
Tulsa,U.S. House,Craig Allen,IND,720018,0,0,31,31,01
Tulsa,State Senate,Jabar Shumate,DEM,720018,0,0,193,193,11
Tulsa,State Senate,Dave Bell,REP,720018,0,0,132,132,11
Tulsa,State Senate,Curtis Mullins,IND,720018,0,0,65,65,11
Tulsa,State House,Seneca Scott,DEM,720018,0,0,267,267,72
Tulsa,State House,Randall Reese,REP,720018,0,0,118,118,72
Tulsa,President,Barack Obama,DEM,720019,0,0,277,277,
Tulsa,President,Mitt Romney,REP,720019,0,0,245,245,
Tulsa,U.S. House,John Olson,DEM,720019,0,0,258,258,01
Tulsa,U.S. House,Jim Bridenstine,REP,720019,0,0,221,221,01
Tulsa,U.S. House,Craig Allen,IND,720019,0,0,38,38,01
Tulsa,State Senate,Jabar Shumate,DEM,720019,0,0,214,214,11
Tulsa,State Senate,Dave Bell,REP,720019,0,0,209,209,11
Tulsa,State Senate,Curtis Mullins,IND,720019,0,0,89,89,11
Tulsa,President,Barack Obama,DEM,720020,0,0,260,260,
Tulsa,President,Mitt Romney,REP,720020,0,0,198,198,
Tulsa,U.S. House,John Olson,DEM,720020,0,0,225,225,01
Tulsa,U.S. House,Jim Bridenstine,REP,720020,0,0,187,187,01
Tulsa,U.S. House,Craig Allen,IND,720020,0,0,43,43,01
Tulsa,State Senate,Jabar Shumate,DEM,720020,0,0,216,216,11
Tulsa,State Senate,Dave Bell,REP,720020,0,0,184,184,11
Tulsa,State Senate,Curtis Mullins,IND,720020,0,0,52,52,11
Tulsa,State House,Seneca Scott,DEM,720020,0,0,292,292,72
Tulsa,State House,Randall Reese,REP,720020,0,0,152,152,72
Tulsa,President,Barack Obama,DEM,720021,0,0,14,14,
Tulsa,President,Mitt Romney,REP,720021,0,0,33,33,
Tulsa,U.S. House,John Olson,DEM,720021,0,0,13,13,01
Tulsa,U.S. House,Jim Bridenstine,REP,720021,0,0,30,30,01
Tulsa,U.S. House,Craig Allen,IND,720021,0,0,3,3,01
Tulsa,State House,Seneca Scott,DEM,720021,0,0,17,17,72
Tulsa,State House,Randall Reese,REP,720021,0,0,25,25,72
Tulsa,President,Barack Obama,DEM,720022,0,0,236,236,
Tulsa,President,Mitt Romney,REP,720022,0,0,335,335,
Tulsa,U.S. House,John Olson,DEM,720022,0,0,219,219,01
Tulsa,U.S. House,Jim Bridenstine,REP,720022,0,0,317,317,01
Tulsa,U.S. House,Craig Allen,IND,720022,0,0,32,32,01
Tulsa,President,Barack Obama,DEM,720023,0,0,96,96,
Tulsa,President,Mitt Romney,REP,720023,0,0,214,214,
Tulsa,U.S. House,John Olson,DEM,720023,0,0,85,85,01
Tulsa,U.S. House,Jim Bridenstine,REP,720023,0,0,207,207,01
Tulsa,U.S. House,Craig Allen,IND,720023,0,0,17,17,01
Tulsa,President,Barack Obama,DEM,720024,0,0,222,222,
Tulsa,President,Mitt Romney,REP,720024,0,0,279,279,
Tulsa,U.S. House,John Olson,DEM,720024,0,0,209,209,01
Tulsa,U.S. House,Jim Bridenstine,REP,720024,0,0,260,260,01
Tulsa,U.S. House,Craig Allen,IND,720024,0,0,32,32,01
Tulsa,President,Barack Obama,DEM,720025,0,0,197,197,
Tulsa,President,Mitt Romney,REP,720025,0,0,203,203,
Tulsa,U.S. House,John Olson,DEM,720025,0,0,189,189,01
Tulsa,U.S. House,Jim Bridenstine,REP,720025,0,0,188,188,01
Tulsa,U.S. House,Craig Allen,IND,720025,0,0,15,15,01
Tulsa,State Senate,Jabar Shumate,DEM,720025,0,0,172,172,11
Tulsa,State Senate,Dave Bell,REP,720025,0,0,169,169,11
Tulsa,State Senate,Curtis Mullins,IND,720025,0,0,55,55,11
Tulsa,President,Barack Obama,DEM,720026,0,0,280,280,
Tulsa,President,Mitt Romney,REP,720026,0,0,232,232,
Tulsa,U.S. House,John Olson,DEM,720026,0,0,262,262,01
Tulsa,U.S. House,Jim Bridenstine,REP,720026,0,0,206,206,01
Tulsa,U.S. House,Craig Allen,IND,720026,0,0,37,37,01
Tulsa,State Senate,Jabar Shumate,DEM,720026,0,0,235,235,11
Tulsa,State Senate,Dave Bell,REP,720026,0,0,204,204,11
Tulsa,State Senate,Curtis Mullins,IND,720026,0,0,65,65,11
Tulsa,President,Barack Obama,DEM,720027,0,0,223,223,
Tulsa,President,Mitt Romney,REP,720027,0,0,215,215,
Tulsa,U.S. House,John Olson,DEM,720027,0,0,212,212,01
Tulsa,U.S. House,Jim Bridenstine,REP,720027,0,0,206,206,01
Tulsa,U.S. House,Craig Allen,IND,720027,0,0,23,23,01
Tulsa,State Senate,Jabar Shumate,DEM,720027,0,0,198,198,11
Tulsa,State Senate,Dave Bell,REP,720027,0,0,186,186,11
Tulsa,State Senate,Curtis Mullins,IND,720027,0,0,54,54,11
Tulsa,President,Barack Obama,DEM,720028,0,0,271,271,
Tulsa,President,Mitt Romney,REP,720028,0,0,305,305,
Tulsa,U.S. House,John Olson,DEM,720028,0,0,262,262,01
Tulsa,U.S. House,Jim Bridenstine,REP,720028,0,0,273,273,01
Tulsa,U.S. House,Craig Allen,IND,720028,0,0,41,41,01
Tulsa,President,Barack Obama,DEM,720029,0,0,217,217,
Tulsa,President,Mitt Romney,REP,720029,0,0,248,248,
Tulsa,U.S. House,John Olson,DEM,720029,0,0,198,198,01
Tulsa,U.S. House,Jim Bridenstine,REP,720029,0,0,234,234,01
Tulsa,U.S. House,Craig Allen,IND,720029,0,0,32,32,01
Tulsa,President,Barack Obama,DEM,720030,0,0,287,287,
Tulsa,President,Mitt Romney,REP,720030,0,0,196,196,
Tulsa,U.S. House,John Olson,DEM,720030,0,0,260,260,01
Tulsa,U.S. House,Jim Bridenstine,REP,720030,0,0,183,183,01
Tulsa,U.S. House,Craig Allen,IND,720030,0,0,32,32,01
Tulsa,State Senate,Jabar Shumate,DEM,720030,0,0,257,257,11
Tulsa,State Senate,Dave Bell,REP,720030,0,0,160,160,11
Tulsa,State Senate,Curtis Mullins,IND,720030,0,0,53,53,11
Tulsa,President,Barack Obama,DEM,720031,0,0,175,175,
Tulsa,President,Mitt Romney,REP,720031,0,0,115,115,
Tulsa,U.S. House,John Olson,DEM,720031,0,0,152,152,01
Tulsa,U.S. House,Jim Bridenstine,REP,720031,0,0,113,113,01
Tulsa,U.S. House,Craig Allen,IND,720031,0,0,21,21,01
Tulsa,State Senate,Jabar Shumate,DEM,720031,0,0,143,143,11
Tulsa,State Senate,Dave Bell,REP,720031,0,0,102,102,11
Tulsa,State Senate,Curtis Mullins,IND,720031,0,0,37,37,11
Tulsa,President,Barack Obama,DEM,720032,0,0,252,252,
Tulsa,President,Mitt Romney,REP,720032,0,0,182,182,
Tulsa,U.S. House,John Olson,DEM,720032,0,0,233,233,01
Tulsa,U.S. House,Jim Bridenstine,REP,720032,0,0,158,158,01
Tulsa,U.S. House,Craig Allen,IND,720032,0,0,34,34,01
Tulsa,State Senate,Jabar Shumate,DEM,720032,0,0,225,225,11
Tulsa,State Senate,Dave Bell,REP,720032,0,0,144,144,11
Tulsa,State Senate,Curtis Mullins,IND,720032,0,0,55,55,11
Tulsa,State House,Seneca Scott,DEM,720032,0,0,291,291,72
Tulsa,State House,Randall Reese,REP,720032,0,0,130,130,72
Tulsa,President,Barack Obama,DEM,720033,0,0,212,212,
Tulsa,President,Mitt Romney,REP,720033,0,0,142,142,
Tulsa,U.S. House,John Olson,DEM,720033,0,0,200,200,01
Tulsa,U.S. House,Jim Bridenstine,REP,720033,0,0,142,142,01
Tulsa,U.S. House,Craig Allen,IND,720033,0,0,17,17,01
Tulsa,State House,Seneca Scott,DEM,720033,0,0,244,244,72
Tulsa,State House,Randall Reese,REP,720033,0,0,105,105,72
Tulsa,President,Barack Obama,DEM,720034,0,0,149,149,
Tulsa,President,Mitt Romney,REP,720034,0,0,137,137,
Tulsa,U.S. House,John Olson,DEM,720034,0,0,146,146,01
Tulsa,U.S. House,Jim Bridenstine,REP,720034,0,0,117,117,01
Tulsa,U.S. House,Craig Allen,IND,720034,0,0,19,19,01
Tulsa,President,Barack Obama,DEM,720035,0,0,441,441,
Tulsa,President,Mitt Romney,REP,720035,0,0,505,505,
Tulsa,U.S. House,John Olson,DEM,720035,0,0,414,414,01
Tulsa,U.S. House,Jim Bridenstine,REP,720035,0,0,456,456,01
Tulsa,U.S. House,Craig Allen,IND,720035,0,0,67,67,01
Tulsa,State Senate,Julie Hall,DEM,720035,0,0,497,497,39
Tulsa,State Senate,Brian Crain,REP,720035,0,0,434,434,39
Tulsa,President,Barack Obama,DEM,720036,0,0,456,456,
Tulsa,President,Mitt Romney,REP,720036,0,0,466,466,
Tulsa,U.S. House,John Olson,DEM,720036,0,0,422,422,01
Tulsa,U.S. House,Jim Bridenstine,REP,720036,0,0,442,442,01
Tulsa,U.S. House,Craig Allen,IND,720036,0,0,52,52,01
Tulsa,State Senate,Julie Hall,DEM,720036,0,0,521,521,39
Tulsa,State Senate,Brian Crain,REP,720036,0,0,383,383,39
Tulsa,President,Barack Obama,DEM,720037,0,0,133,133,
Tulsa,President,Mitt Romney,REP,720037,0,0,75,75,
Tulsa,U.S. House,John Olson,DEM,720037,0,0,113,113,01
Tulsa,U.S. House,Jim Bridenstine,REP,720037,0,0,73,73,01
Tulsa,U.S. House,Craig Allen,IND,720037,0,0,21,21,01
Tulsa,State House,Seneca Scott,DEM,720037,0,0,138,138,72
Tulsa,State House,Randall Reese,REP,720037,0,0,67,67,72
Tulsa,President,Barack Obama,DEM,720038,0,0,209,209,
Tulsa,President,Mitt Romney,REP,720038,0,0,268,268,
Tulsa,U.S. House,John Olson,DEM,720038,0,0,191,191,01
Tulsa,U.S. House,Jim Bridenstine,REP,720038,0,0,250,250,01
Tulsa,U.S. House,Craig Allen,IND,720038,0,0,37,37,01
Tulsa,State Senate,Julie Hall,DEM,720038,0,0,242,242,39
Tulsa,State Senate,Brian Crain,REP,720038,0,0,227,227,39
Tulsa,President,Barack Obama,DEM,720039,0,0,293,293,
Tulsa,President,Mitt Romney,REP,720039,0,0,403,403,
Tulsa,U.S. House,John Olson,DEM,720039,0,0,269,269,01
Tulsa,U.S. House,Jim Bridenstine,REP,720039,0,0,380,380,01
Tulsa,U.S. House,Craig Allen,IND,720039,0,0,41,41,01
Tulsa,State Senate,Julie Hall,DEM,720039,0,0,333,333,39
Tulsa,State Senate,Brian Crain,REP,720039,0,0,345,345,39
Tulsa,President,Barack Obama,DEM,720040,0,0,125,125,
Tulsa,President,Mitt Romney,REP,720040,0,0,113,113,
Tulsa,U.S. House,John Olson,DEM,720040,0,0,116,116,01
Tulsa,U.S. House,Jim Bridenstine,REP,720040,0,0,103,103,01
Tulsa,U.S. House,Craig Allen,IND,720040,0,0,14,14,01
Tulsa,President,Barack Obama,DEM,720041,0,0,183,183,
Tulsa,President,Mitt Romney,REP,720041,0,0,209,209,
Tulsa,U.S. House,John Olson,DEM,720041,0,0,164,164,01
Tulsa,U.S. House,Jim Bridenstine,REP,720041,0,0,213,213,01
Tulsa,U.S. House,Craig Allen,IND,720041,0,0,15,15,01
Tulsa,President,Barack Obama,DEM,720042,0,0,130,130,
Tulsa,President,Mitt Romney,REP,720042,0,0,317,317,
Tulsa,U.S. House,John Olson,DEM,720042,0,0,120,120,01
Tulsa,U.S. House,Jim Bridenstine,REP,720042,0,0,290,290,01
Tulsa,U.S. House,Craig Allen,IND,720042,0,0,30,30,01
Tulsa,State House,Shawna Keller,DEM,720042,0,0,148,148,23
Tulsa,State House,Terry O'Donnell,REP,720042,0,0,294,294,23
Tulsa,President,Barack Obama,DEM,720043,0,0,144,144,
Tulsa,President,Mitt Romney,REP,720043,0,0,320,320,
Tulsa,U.S. House,John Olson,DEM,720043,0,0,128,128,01
Tulsa,U.S. House,Jim Bridenstine,REP,720043,0,0,311,311,01
Tulsa,U.S. House,Craig Allen,IND,720043,0,0,24,24,01
Tulsa,President,Barack Obama,DEM,720044,0,0,283,283,
Tulsa,President,Mitt Romney,REP,720044,0,0,492,492,
Tulsa,U.S. House,John Olson,DEM,720044,0,0,285,285,01
Tulsa,U.S. House,Jim Bridenstine,REP,720044,0,0,466,466,01
Tulsa,U.S. House,Craig Allen,IND,720044,0,0,24,24,01
Tulsa,State House,Shawna Keller,DEM,720044,0,0,323,323,23
Tulsa,State House,Terry O'Donnell,REP,720044,0,0,449,449,23
Tulsa,President,Barack Obama,DEM,720045,0,0,0,0,
Tulsa,President,Mitt Romney,REP,720045,0,0,0,0,
Tulsa,U.S. House,John Olson,DEM,720045,0,0,0,0,01
Tulsa,U.S. House,Jim Bridenstine,REP,720045,0,0,0,0,01
Tulsa,U.S. House,Craig Allen,IND,720045,0,0,0,0,01
Tulsa,State House,Shawna Keller,DEM,720045,0,0,0,0,23
Tulsa,State House,Terry O'Donnell,REP,720045,0,0,0,0,23
Tulsa,President,Barack Obama,DEM,720046,0,0,712,712,
Tulsa,President,Mitt Romney,REP,720046,0,0,507,507,
Tulsa,U.S. House,John Olson,DEM,720046,0,0,656,656,01
Tulsa,U.S. House,Jim Bridenstine,REP,720046,0,0,487,487,01
Tulsa,U.S. House,Craig Allen,IND,720046,0,0,71,71,01
Tulsa,State House,David Iii,DEM,720046,0,0,690,690,66
Tulsa,State House,Jadine Nollan,REP,720046,0,0,493,493,66
Tulsa,President,Barack Obama,DEM,720047,0,0,99,99,
Tulsa,President,Mitt Romney,REP,720047,0,0,51,51,
Tulsa,U.S. House,John Olson,DEM,720047,0,0,94,94,01
Tulsa,U.S. House,Jim Bridenstine,REP,720047,0,0,50,50,01
Tulsa,U.S. House,Craig Allen,IND,720047,0,0,7,7,01
Tulsa,State Senate,Jabar Shumate,DEM,720047,0,0,91,91,11
Tulsa,State Senate,Dave Bell,REP,720047,0,0,42,42,11
Tulsa,State Senate,Curtis Mullins,IND,720047,0,0,17,17,11
Tulsa,State House,Jeannie Mcdaniel,DEM,720047,0,0,105,105,78
Tulsa,State House,Paul Catalano,REP,720047,0,0,44,44,78
Tulsa,President,Barack Obama,DEM,720048,0,0,519,519,
Tulsa,President,Mitt Romney,REP,720048,0,0,353,353,
Tulsa,U.S. House,John Olson,DEM,720048,0,0,488,488,01
Tulsa,U.S. House,Jim Bridenstine,REP,720048,0,0,333,333,01
Tulsa,U.S. House,Craig Allen,IND,720048,0,0,50,50,01
Tulsa,State House,Jeannie Mcdaniel,DEM,720048,0,0,571,571,78
Tulsa,State House,Paul Catalano,REP,720048,0,0,284,284,78
Tulsa,President,Barack Obama,DEM,720049,0,0,226,226,
Tulsa,President,Mitt Romney,REP,720049,0,0,122,122,
Tulsa,U.S. House,John Olson,DEM,720049,0,0,206,206,01
Tulsa,U.S. House,Jim Bridenstine,REP,720049,0,0,112,112,01
Tulsa,U.S. House,Craig Allen,IND,720049,0,0,31,31,01
Tulsa,State Senate,Jabar Shumate,DEM,720049,0,0,200,200,11
Tulsa,State Senate,Dave Bell,REP,720049,0,0,99,99,11
Tulsa,State Senate,Curtis Mullins,IND,720049,0,0,47,47,11
Tulsa,State House,Seneca Scott,DEM,720049,0,0,242,242,72
Tulsa,State House,Randall Reese,REP,720049,0,0,99,99,72
Tulsa,President,Barack Obama,DEM,720050,0,0,303,303,
Tulsa,President,Mitt Romney,REP,720050,0,0,211,211,
Tulsa,U.S. House,John Olson,DEM,720050,0,0,280,280,01
Tulsa,U.S. House,Jim Bridenstine,REP,720050,0,0,206,206,01
Tulsa,U.S. House,Craig Allen,IND,720050,0,0,25,25,01
Tulsa,State House,Jeannie Mcdaniel,DEM,720050,0,0,346,346,78
Tulsa,State House,Paul Catalano,REP,720050,0,0,158,158,78
Tulsa,President,Barack Obama,DEM,720051,0,0,394,394,
Tulsa,President,Mitt Romney,REP,720051,0,0,322,322,
Tulsa,U.S. House,John Olson,DEM,720051,0,0,348,348,01
Tulsa,U.S. House,Jim Bridenstine,REP,720051,0,0,308,308,01
Tulsa,U.S. House,Craig Allen,IND,720051,0,0,52,52,01
Tulsa,State House,Jeannie Mcdaniel,DEM,720051,0,0,459,459,78
Tulsa,State House,Paul Catalano,REP,720051,0,0,243,243,78
Tulsa,President,Barack Obama,DEM,720052,0,0,640,640,
Tulsa,President,Mitt Romney,REP,720052,0,0,666,666,
Tulsa,U.S. House,John Olson,DEM,720052,0,0,594,594,01
Tulsa,U.S. House,Jim Bridenstine,REP,720052,0,0,639,639,01
Tulsa,U.S. House,Craig Allen,IND,720052,0,0,59,59,01
Tulsa,State House,Jeannie Mcdaniel,DEM,720052,0,0,827,827,78
Tulsa,State House,Paul Catalano,REP,720052,0,0,466,466,78
Tulsa,President,Barack Obama,DEM,720053,0,0,479,479,
Tulsa,President,Mitt Romney,REP,720053,0,0,634,634,
Tulsa,U.S. House,John Olson,DEM,720053,0,0,449,449,01
Tulsa,U.S. House,Jim Bridenstine,REP,720053,0,0,611,611,01
Tulsa,U.S. House,Craig Allen,IND,720053,0,0,50,50,01
Tulsa,State House,Shawna Keller,DEM,720053,0,0,560,560,23
Tulsa,State House,Terry O'Donnell,REP,720053,0,0,543,543,23
Tulsa,President,Barack Obama,DEM,720054,0,0,587,587,
