county,office,candidate,party,absentee,early_votes,election_day,votes,district
Grady,Corporation Commissioner,Jackie Short,IND,60,67,915,1042,
Grady,U.S. House,Tom Cole,REP,697,797,11177,12671,4
Grady,U.S. House,Mary Brannon,DEM,270,297,3212,3779,4
Grady,U.S. House,Ruby Peters,IND,36,26,549,611,4
Grady,State House,Brian Hill,REP,150,72,1923,2145,47
Grady,State House,Sarah Carnes,DEM,56,32,670,758,47
Grady,State House,Charles Wells,REP,111,235,2046,2392,56
Grady,State House,David Perryman,DEM,113,257,2496,2866,56
Grady,State House,Toni Hasenbeck,REP,34,21,582,637,65
Grady,State House,Brandon Thompson,DEM,11,5,314,330,65
Grant,Governor,Chris Powell,LIB,1,4,71,76,
Grant,Governor,Kevin Stitt,REP,37,93,1120,1250,
Grant,Governor,Drew Edmondson,DEM,12,25,341,378,
Grant,Lieutenant Governor,Matt Pinnell,REP,44,97,1215,1356,
Grant,Lieutenant Governor,Anastasia Pittman,DEM,5,21,241,267,
Grant,Lieutenant Governor,Ivan Holmes,IND,1,5,63,69,
Grant,State Auditor,John Yeutter,LIB,4,8,213,225,
Grant,State Auditor,Cindy Byrd,REP,44,111,1263,1418,
Grant,Attorney General,Mike Hunter,REP,44,102,1242,1388,
Grant,Attorney General,Mark Myles,DEM,4,20,273,297,
Grant,State Treasurer,Randy Mcdaniel,REP,40,108,1257,1405,
Grant,State Treasurer,Charles De Coune,IND,6,12,213,231,
Grant,Superintendent of Public Instruction,Joy Hofmeister,REP,36,89,1090,1215,
Grant,Superintendent of Public Instruction,John Cox,DEM,9,18,280,307,
Grant,Superintendent of Public Instruction,Larry Huff,IND,2,15,152,169,
Grant,Commissioner of Labor,Leslie Osborn,REP,41,100,1196,1337,
Grant,Commissioner of Labor,Fred Dorrell,DEM,4,15,238,257,
Grant,Commissioner of Labor,Brandt Dismukes,IND,2,5,71,78,
Grant,Insurance Commissioner,Glen Mulready,REP,39,96,1203,1338,
Grant,Insurance Commissioner,Kimberly Fobbs,DEM,7,24,301,332,
Grant,Corporation Commissioner,Bob Anthony,REP,39,89,1136,1264,
Grant,Corporation Commissioner,Ashley Nicole Mccray,DEM,5,21,288,314,
Grant,Corporation Commissioner,Jackie Short,IND,4,11,90,105,
Grant,U.S. House,Frank Lucas,REP,41,93,1212,1346,3
Grant,U.S. House,Frankie Robbins,DEM,7,28,315,350,3
Greer,Governor,Chris Powell,LIB,1,5,52,58,
Greer,Governor,Kevin Stitt,REP,39,99,808,946,
Greer,Governor,Drew Edmondson,DEM,13,45,411,469,
Greer,Lieutenant Governor,Matt Pinnell,REP,37,104,890,1031,
Greer,Lieutenant Governor,Anastasia Pittman,DEM,16,42,314,372,
Greer,Lieutenant Governor,Ivan Holmes,IND,0,2,54,56,
Greer,State Auditor,John Yeutter,LIB,7,17,222,246,
Greer,State Auditor,Cindy Byrd,REP,44,118,967,1129,
Greer,Attorney General,Mike Hunter,REP,43,109,924,1076,
Greer,Attorney General,Mark Myles,DEM,10,40,333,383,
Greer,State Treasurer,Randy Mcdaniel,REP,46,117,969,1132,
Greer,State Treasurer,Charles De Coune,IND,4,20,228,252,
Greer,Superintendent of Public Instruction,Joy Hofmeister,REP,35,107,842,984,
Greer,Superintendent of Public Instruction,John Cox,DEM,14,31,307,352,
Greer,Superintendent of Public Instruction,Larry Huff,IND,4,10,116,130,
Greer,Commissioner of Labor,Leslie Osborn,REP,42,107,855,1004,
Greer,Commissioner of Labor,Fred Dorrell,DEM,10,37,326,373,
Greer,Commissioner of Labor,Brandt Dismukes,IND,1,2,64,67,
Greer,Insurance Commissioner,Glen Mulready,REP,39,103,875,1017,
Greer,Insurance Commissioner,Kimberly Fobbs,DEM,12,43,363,418,
Greer,Corporation Commissioner,Bob Anthony,REP,39,97,873,1009,
Greer,Corporation Commissioner,Ashley Nicole Mccray,DEM,13,42,308,363,
Greer,Corporation Commissioner,Jackie Short,IND,0,7,76,83,
Greer,U.S. House,Frank Lucas,REP,42,113,967,1122,3
Greer,U.S. House,Frankie Robbins,DEM,11,35,300,346,3
Greer,State Senate,Brent Howard,REP,36,102,826,964,38
Greer,State Senate,Jeff Berrong,DEM,17,45,437,499,38
Greer,State House,Todd Russ,REP,5,19,132,156,55
Greer,State House,Dennis Dugger,DEM,5,5,89,99,55
Harmon,Governor,Chris Powell,LIB,1,2,23,26,
Harmon,Governor,Kevin Stitt,REP,9,57,377,443,
Harmon,Governor,Drew Edmondson,DEM,8,27,242,277,
Harmon,Lieutenant Governor,Matt Pinnell,REP,11,64,443,518,
Harmon,Lieutenant Governor,Anastasia Pittman,DEM,5,20,175,200,
Harmon,Lieutenant Governor,Ivan Holmes,IND,2,2,15,19,
Harmon,State Auditor,John Yeutter,LIB,1,5,109,115,
Harmon,State Auditor,Cindy Byrd,REP,12,72,472,556,
Harmon,Attorney General,Mike Hunter,REP,14,70,444,528,
Harmon,Attorney General,Mark Myles,DEM,4,16,188,208,
Harmon,State Treasurer,Randy Mcdaniel,REP,13,72,480,565,
Harmon,State Treasurer,Charles De Coune,IND,0,5,120,125,
Harmon,Superintendent of Public Instruction,Joy Hofmeister,REP,12,61,412,485,
Harmon,Superintendent of Public Instruction,John Cox,DEM,5,19,176,200,
Harmon,Superintendent of Public Instruction,Larry Huff,IND,1,6,51,58,
Harmon,Commissioner of Labor,Leslie Osborn,REP,12,64,400,476,
Harmon,Commissioner of Labor,Fred Dorrell,DEM,5,19,208,232,
Harmon,Commissioner of Labor,Brandt Dismukes,IND,1,3,19,23,
Harmon,Insurance Commissioner,Glen Mulready,REP,14,63,401,478,
Harmon,Insurance Commissioner,Kimberly Fobbs,DEM,4,23,227,254,
Harmon,Corporation Commissioner,Bob Anthony,REP,13,67,408,488,
Harmon,Corporation Commissioner,Ashley Nicole Mccray,DEM,4,15,199,218,
Harmon,Corporation Commissioner,Jackie Short,IND,1,4,23,28,
Harmon,U.S. House,Frank Lucas,REP,14,72,473,559,3
Harmon,U.S. House,Frankie Robbins,DEM,4,14,164,182,3
Harmon,State Senate,Brent Howard,REP,13,60,391,464,38
Harmon,State Senate,Jeff Berrong,DEM,5,26,251,282,38
Harper,Governor,Chris Powell,LIB,1,3,44,48,
Harper,Governor,Kevin Stitt,REP,33,84,831,948,
Harper,Governor,Drew Edmondson,DEM,8,23,183,214,
Harper,Lieutenant Governor,Matt Pinnell,REP,35,91,890,1016,
Harper,Lieutenant Governor,Anastasia Pittman,DEM,6,19,126,151,
Harper,Lieutenant Governor,Ivan Holmes,IND,1,1,36,38,
Harper,State Auditor,John Yeutter,LIB,4,12,107,123,
Harper,State Auditor,Cindy Byrd,REP,35,95,926,1056,
Harper,Attorney General,Mike Hunter,REP,33,87,905,1025,
Harper,Attorney General,Mark Myles,DEM,9,23,146,178,
Harper,State Treasurer,Randy Mcdaniel,REP,33,93,942,1068,
Harper,State Treasurer,Charles De Coune,IND,7,12,91,110,
Harper,Superintendent of Public Instruction,Joy Hofmeister,REP,32,81,805,918,
Harper,Superintendent of Public Instruction,John Cox,DEM,8,22,179,209,
Harper,Superintendent of Public Instruction,Larry Huff,IND,2,8,69,79,
Harper,Commissioner of Labor,Leslie Osborn,REP,34,90,900,1024,
Harper,Commissioner of Labor,Fred Dorrell,DEM,8,16,117,141,
Harper,Commissioner of Labor,Brandt Dismukes,IND,0,4,30,34,
Harper,Insurance Commissioner,Glen Mulready,REP,32,87,881,1000,
Harper,Insurance Commissioner,Kimberly Fobbs,DEM,9,21,158,188,
Harper,Corporation Commissioner,Bob Anthony,REP,31,88,848,967,
Harper,Corporation Commissioner,Ashley Nicole Mccray,DEM,6,19,151,176,
Harper,Corporation Commissioner,Jackie Short,IND,5,4,50,59,
Harper,U.S. House,Frank Lucas,REP,37,100,943,1080,3
Harper,U.S. House,Frankie Robbins,DEM,5,11,110,126,3
Harper,State House,Kenton Patzkowsky,REP,31,76,736,843,61
Harper,State House,Ashley Lehnert,DEM,11,35,318,364,61
Haskell,Governor,Chris Powell,LIB,1,7,99,107,
Haskell,Governor,Kevin Stitt,REP,45,275,2028,2348,
Haskell,Governor,Drew Edmondson,DEM,57,176,1013,1246,
Haskell,Lieutenant Governor,Matt Pinnell,REP,48,299,2183,2530,
Haskell,Lieutenant Governor,Anastasia Pittman,DEM,51,147,837,1035,
Haskell,Lieutenant Governor,Ivan Holmes,IND,2,8,92,102,
Haskell,State Auditor,John Yeutter,LIB,23,76,500,599,
Haskell,State Auditor,Cindy Byrd,REP,65,334,2389,2788,
Haskell,Attorney General,Mike Hunter,REP,45,311,2245,2601,
Haskell,Attorney General,Mark Myles,DEM,56,144,858,1058,
Haskell,State Treasurer,Randy Mcdaniel,REP,54,343,2403,2800,
Haskell,State Treasurer,Charles De Coune,IND,32,70,486,588,
Haskell,Superintendent of Public Instruction,Joy Hofmeister,REP,43,262,1866,2171,
Haskell,Superintendent of Public Instruction,John Cox,DEM,51,166,1012,1229,
Haskell,Superintendent of Public Instruction,Larry Huff,IND,7,29,240,276,
Haskell,Commissioner of Labor,Leslie Osborn,REP,47,280,2066,2393,
Haskell,Commissioner of Labor,Fred Dorrell,DEM,52,159,901,1112,
Haskell,Commissioner of Labor,Brandt Dismukes,IND,1,15,121,137,
Haskell,Insurance Commissioner,Glen Mulready,REP,47,293,2152,2492,
Haskell,Insurance Commissioner,Kimberly Fobbs,DEM,54,159,930,1143,
Haskell,Corporation Commissioner,Bob Anthony,REP,46,295,2117,2458,
Haskell,Corporation Commissioner,Ashley Nicole Mccray,DEM,52,142,834,1028,
Haskell,Corporation Commissioner,Jackie Short,IND,3,15,144,162,
Haskell,U.S. House,Richard Castaldo,LIB,0,3,31,34,2
Haskell,U.S. House,Markwayne Mullin,REP,50,313,2267,2630,2
Haskell,U.S. House,Jason Nichols,DEM,51,133,751,935,2
Haskell,U.S. House,John Foreman,IND,2,7,70,79,2
Haskell,State House,Randy Randleman,REP,43,273,2084,2400,15
Haskell,State House,Judy Ross Moore,DEM,60,183,1050,1293,15
Hughes,Governor,Chris Powell,LIB,4,13,149,166,
Hughes,Governor,Kevin Stitt,REP,75,201,2047,2323,
Hughes,Governor,Drew Edmondson,DEM,44,131,1161,1336,
Hughes,Lieutenant Governor,Matt Pinnell,REP,81,218,2273,2572,
Hughes,Lieutenant Governor,Anastasia Pittman,DEM,38,111,910,1059,
Hughes,Lieutenant Governor,Ivan Holmes,IND,3,7,141,151,
Hughes,State Auditor,John Yeutter,LIB,15,42,600,657,
Hughes,State Auditor,Cindy Byrd,REP,93,273,2560,2926,
Hughes,Attorney General,Mike Hunter,REP,80,226,2332,2638,
Hughes,Attorney General,Mark Myles,DEM,43,105,970,1118,
Hughes,State Treasurer,Randy Mcdaniel,REP,81,249,2559,2889,
Hughes,State Treasurer,Charles De Coune,IND,32,63,601,696,
Hughes,Superintendent of Public Instruction,Joy Hofmeister,REP,68,204,2003,2275,
Hughes,Superintendent of Public Instruction,John Cox,DEM,40,102,1024,1166,
Hughes,Superintendent of Public Instruction,Larry Huff,IND,12,33,301,346,
Hughes,Commissioner of Labor,Leslie Osborn,REP,78,215,2201,2494,
Hughes,Commissioner of Labor,Fred Dorrell,DEM,39,100,948,1087,
Hughes,Commissioner of Labor,Brandt Dismukes,IND,4,10,144,158,
Hughes,Insurance Commissioner,Glen Mulready,REP,78,202,2189,2469,
Hughes,Insurance Commissioner,Kimberly Fobbs,DEM,42,121,1088,1251,
Hughes,Corporation Commissioner,Bob Anthony,REP,76,201,2112,2389,
Hughes,Corporation Commissioner,Ashley Nicole Mccray,DEM,39,110,1011,1160,
Hughes,Corporation Commissioner,Jackie Short,IND,7,18,184,209,
Hughes,U.S. House,Richard Castaldo,LIB,4,10,70,84,2
Hughes,U.S. House,Markwayne Mullin,REP,77,211,2135,2423,2
Hughes,U.S. House,Jason Nichols,DEM,40,102,981,1123,2
Hughes,U.S. House,John Foreman,IND,1,9,130,140,2
Hughes,State House,David Smith,REP,13,25,619,657,18
Hughes,State House,Donnie Condit,DEM,9,29,439,477,18
Hughes,State House,Logan Phillips,REP,45,130,1110,1285,24
Hughes,State House,Steve Kouplen,DEM,56,155,1154,1365,24
Jackson,Governor,Chris Powell,LIB,12,24,160,196,
Jackson,Governor,Kevin Stitt,REP,154,680,3467,4301,
Jackson,Governor,Drew Edmondson,DEM,86,317,1586,1989,
Jackson,Lieutenant Governor,Matt Pinnell,REP,177,776,3800,4753,
Jackson,Lieutenant Governor,Anastasia Pittman,DEM,65,215,1196,1476,
Jackson,Lieutenant Governor,Ivan Holmes,IND,8,23,158,189,
Jackson,State Auditor,John Yeutter,LIB,39,121,877,1037,
Jackson,State Auditor,Cindy Byrd,REP,193,848,4048,5089,
Jackson,Attorney General,Mike Hunter,REP,193,799,3928,4920,
Jackson,Attorney General,Mark Myles,DEM,58,209,1182,1449,
Jackson,State Treasurer,Randy Mcdaniel,REP,189,799,3979,4967,
Jackson,State Treasurer,Charles De Coune,IND,43,175,936,1154,
Jackson,Superintendent of Public Instruction,Joy Hofmeister,REP,172,739,3488,4399,
Jackson,Superintendent of Public Instruction,John Cox,DEM,66,212,1203,1481,
Jackson,Superintendent of Public Instruction,Larry Huff,IND,13,56,444,513,
Jackson,Commissioner of Labor,Leslie Osborn,REP,181,757,3726,4664,
Jackson,Commissioner of Labor,Fred Dorrell,DEM,62,208,1136,1406,
Jackson,Commissioner of Labor,Brandt Dismukes,IND,7,33,220,260,
Jackson,Insurance Commissioner,Glen Mulready,REP,176,747,3764,4687,
Jackson,Insurance Commissioner,Kimberly Fobbs,DEM,71,247,1321,1639,
Jackson,Corporation Commissioner,Bob Anthony,REP,176,764,3692,4632,
Jackson,Corporation Commissioner,Ashley Nicole Mccray,DEM,64,203,1144,1411,
Jackson,Corporation Commissioner,Jackie Short,IND,9,31,256,296,
Jackson,U.S. House,Frank Lucas,REP,194,808,4036,5038,3
Jackson,U.S. House,Frankie Robbins,DEM,54,209,1128,1391,3
Jackson,State Senate,Brent Howard,REP,185,740,3925,4850,38
Jackson,State Senate,Jeff Berrong,DEM,67,277,1273,1617,38
Jefferson,Governor,Chris Powell,LIB,0,1,45,46,
Jefferson,Governor,Kevin Stitt,REP,27,133,939,1099,
Jefferson,Governor,Drew Edmondson,DEM,14,36,374,424,
Jefferson,Lieutenant Governor,Matt Pinnell,REP,29,136,998,1163,
Jefferson,Lieutenant Governor,Anastasia Pittman,DEM,12,31,309,352,
Jefferson,Lieutenant Governor,Ivan Holmes,IND,0,1,41,42,
Jefferson,State Auditor,John Yeutter,LIB,6,16,158,180,
Jefferson,State Auditor,Cindy Byrd,REP,32,141,1087,1260,
Jefferson,Attorney General,Mike Hunter,REP,28,133,1020,1181,
Jefferson,Attorney General,Mark Myles,DEM,13,32,326,371,
Jefferson,State Treasurer,Randy Mcdaniel,REP,32,142,1074,1248,
Jefferson,State Treasurer,Charles De Coune,IND,6,17,179,202,
Jefferson,Superintendent of Public Instruction,Joy Hofmeister,REP,26,128,935,1089,
Jefferson,Superintendent of Public Instruction,John Cox,DEM,12,31,333,376,
Jefferson,Superintendent of Public Instruction,Larry Huff,IND,3,8,80,91,
Jefferson,Commissioner of Labor,Leslie Osborn,REP,27,129,980,1136,
Jefferson,Commissioner of Labor,Fred Dorrell,DEM,13,30,293,336,
Jefferson,Commissioner of Labor,Brandt Dismukes,IND,1,5,58,64,
Jefferson,Insurance Commissioner,Glen Mulready,REP,29,125,996,1150,
Jefferson,Insurance Commissioner,Kimberly Fobbs,DEM,12,39,340,391,
Jefferson,Corporation Commissioner,Bob Anthony,REP,27,133,984,1144,
Jefferson,Corporation Commissioner,Ashley Nicole Mccray,DEM,12,26,302,340,
Jefferson,Corporation Commissioner,Jackie Short,IND,2,8,60,70,
Jefferson,U.S. House,Tom Cole,REP,29,136,1056,1221,4
Jefferson,U.S. House,Mary Brannon,DEM,11,29,263,303,4
Jefferson,U.S. House,Ruby Peters,IND,0,2,35,37,4
Johnston,Governor,Chris Powell,LIB,0,8,73,81,
Johnston,Governor,Kevin Stitt,REP,41,261,1674,1976,
Johnston,Governor,Drew Edmondson,DEM,16,128,818,962,
Johnston,Lieutenant Governor,Matt Pinnell,REP,41,270,1786,2097,
Johnston,Lieutenant Governor,Anastasia Pittman,DEM,14,113,667,794,
Johnston,Lieutenant Governor,Ivan Holmes,IND,2,11,91,104,
Johnston,State Auditor,John Yeutter,LIB,9,54,354,417,
Johnston,State Auditor,Cindy Byrd,REP,44,314,2023,2381,
Johnston,Attorney General,Mike Hunter,REP,40,281,1840,2161,
Johnston,Attorney General,Mark Myles,DEM,16,111,692,819,
Johnston,State Treasurer,Randy Mcdaniel,REP,44,297,1971,2312,
Johnston,State Treasurer,Charles De Coune,IND,10,68,384,462,
Johnston,Superintendent of Public Instruction,Joy Hofmeister,REP,40,256,1653,1949,
Johnston,Superintendent of Public Instruction,John Cox,DEM,17,115,714,846,
Johnston,Superintendent of Public Instruction,Larry Huff,IND,0,21,163,184,
Johnston,Commissioner of Labor,Leslie Osborn,REP,39,266,1729,2034,
Johnston,Commissioner of Labor,Fred Dorrell,DEM,15,106,688,809,
Johnston,Commissioner of Labor,Brandt Dismukes,IND,3,15,94,112,
Johnston,Insurance Commissioner,Glen Mulready,REP,42,270,1736,2048,
Johnston,Insurance Commissioner,Kimberly Fobbs,DEM,15,118,774,907,
Johnston,Corporation Commissioner,Bob Anthony,REP,35,262,1701,1998,
Johnston,Corporation Commissioner,Ashley Nicole Mccray,DEM,16,106,676,798,
Johnston,Corporation Commissioner,Jackie Short,IND,5,25,142,172,
Johnston,U.S. House,Richard Castaldo,LIB,0,5,45,50,2
Johnston,U.S. House,Markwayne Mullin,REP,39,275,1813,2127,2
Johnston,U.S. House,Jason Nichols,DEM,17,108,621,746,2
Johnston,U.S. House,John Foreman,IND,1,7,75,83,2
Johnston,State Senate,David Bullard,REP,21,101,644,766,6
Johnston,State Senate,Arnold Bourne,DEM,2,44,334,380,6
Johnston,State Senate,Frank Simpson,REP,20,182,1163,1365,14
Johnston,State Senate,Justin Arledge,DEM,14,69,405,488,14
Johnston,State House,Charles Mccall,REP,34,290,1825,2149,22
Johnston,State House,Wayne Eidson,DEM,19,100,642,761,22
Johnston,State House,Renae Ward,IND,3,7,89,99,22
Kay,Governor,Chris Powell,LIB,17,16,515,548,
Kay,Governor,Kevin Stitt,REP,277,463,7119,7859,
Kay,Governor,Drew Edmondson,DEM,181,276,4125,4582,
Kay,Lieutenant Governor,Matt Pinnell,REP,309,506,8025,8840,
Kay,Lieutenant Governor,Anastasia Pittman,DEM,151,224,3185,3560,
Kay,Lieutenant Governor,Ivan Holmes,IND,15,21,491,527,
Kay,State Auditor,John Yeutter,LIB,88,132,2324,2544,
Kay,State Auditor,Cindy Byrd,REP,337,566,8723,9626,
Kay,Attorney General,Mike Hunter,REP,304,531,8278,9113,
Kay,Attorney General,Mark Myles,DEM,169,215,3381,3765,
Kay,State Treasurer,Randy Mcdaniel,REP,314,547,8577,9438,
Kay,State Treasurer,Charles De Coune,IND,108,150,2455,2713,
Kay,Superintendent of Public Instruction,Joy Hofmeister,REP,280,493,7453,8226,
Kay,Superintendent of Public Instruction,John Cox,DEM,157,211,3229,3597,
Kay,Superintendent of Public Instruction,Larry Huff,IND,33,47,997,1077,
Kay,Commissioner of Labor,Leslie Osborn,REP,296,508,7908,8712,
Kay,Commissioner of Labor,Fred Dorrell,DEM,145,218,3016,3379,
Kay,Commissioner of Labor,Brandt Dismukes,IND,24,20,653,697,
Kay,Insurance Commissioner,Glen Mulready,REP,295,513,7954,8762,
Kay,Insurance Commissioner,Kimberly Fobbs,DEM,171,232,3623,4026,
Kay,Corporation Commissioner,Bob Anthony,REP,293,491,7569,8353,
Kay,Corporation Commissioner,Ashley Nicole Mccray,DEM,153,224,3261,3638,
Kay,Corporation Commissioner,Jackie Short,IND,22,30,809,861,
Kay,U.S. House,Frank Lucas,REP,317,531,8383,9231,3
Kay,U.S. House,Frankie Robbins,DEM,155,221,3307,3683,3
Kingfisher,Governor,Chris Powell,LIB,7,12,183,202,
Kingfisher,Governor,Kevin Stitt,REP,127,391,3328,3846,
Kingfisher,Governor,Drew Edmondson,DEM,52,106,906,1064,
Kingfisher,Lieutenant Governor,Matt Pinnell,REP,137,425,3657,4219,
Kingfisher,Lieutenant Governor,Anastasia Pittman,DEM,42,75,606,723,
Kingfisher,Lieutenant Governor,Ivan Holmes,IND,6,7,133,146,
Kingfisher,State Auditor,John Yeutter,LIB,17,54,506,577,
Kingfisher,State Auditor,Cindy Byrd,REP,155,437,3789,4381,
Kingfisher,Attorney General,Mike Hunter,REP,143,417,3668,4228,
Kingfisher,Attorney General,Mark Myles,DEM,40,85,694,819,
Kingfisher,State Treasurer,Randy Mcdaniel,REP,146,437,3740,4323,
Kingfisher,State Treasurer,Charles De Coune,IND,22,55,531,608,
Kingfisher,Superintendent of Public Instruction,Joy Hofmeister,REP,135,390,3357,3882,
Kingfisher,Superintendent of Public Instruction,John Cox,DEM,40,69,673,782,
Kingfisher,Superintendent of Public Instruction,Larry Huff,IND,11,44,342,397,
Kingfisher,Commissioner of Labor,Leslie Osborn,REP,144,413,3487,4044,
Kingfisher,Commissioner of Labor,Fred Dorrell,DEM,30,68,607,705,
Kingfisher,Commissioner of Labor,Brandt Dismukes,IND,8,22,226,256,
Kingfisher,Insurance Commissioner,Glen Mulready,REP,139,419,3572,4130,
Kingfisher,Insurance Commissioner,Kimberly Fobbs,DEM,44,76,757,877,
Kingfisher,Corporation Commissioner,Bob Anthony,REP,133,382,3286,3801,
Kingfisher,Corporation Commissioner,Ashley Nicole Mccray,DEM,37,94,757,888,
Kingfisher,Corporation Commissioner,Jackie Short,IND,14,25,317,356,
Kingfisher,U.S. House,Frank Lucas,REP,149,451,3795,4395,3
Kingfisher,U.S. House,Frankie Robbins,DEM,33,56,598,687,3
Kingfisher,State Senate,Chuck Hall,REP,88,176,2027,2291,20
Kingfisher,State Senate,Heady Coleman,DEM,17,39,352,408,20
Kingfisher,State House,Denise Crosswhite Hader,REP,39,43,560,642,41
Kingfisher,State House,Jennie Scott,DEM,11,10,139,160,41
Kiowa,Governor,Chris Powell,LIB,3,6,88,97,
Kiowa,Governor,Kevin Stitt,REP,56,183,1406,1645,
Kiowa,Governor,Drew Edmondson,DEM,36,121,815,972,
Kiowa,Lieutenant Governor,Matt Pinnell,REP,51,197,1596,1844,
Kiowa,Lieutenant Governor,Anastasia Pittman,DEM,41,104,627,772,
Kiowa,Lieutenant Governor,Ivan Holmes,IND,1,5,71,77,
Kiowa,State Auditor,John Yeutter,LIB,23,58,385,466,
Kiowa,State Auditor,Cindy Byrd,REP,64,224,1774,2062,
Kiowa,Attorney General,Mike Hunter,REP,61,214,1655,1930,
Kiowa,Attorney General,Mark Myles,DEM,32,94,640,766,
Kiowa,State Treasurer,Randy Mcdaniel,REP,65,225,1748,2038,
Kiowa,State Treasurer,Charles De Coune,IND,23,63,401,487,
Kiowa,Superintendent of Public Instruction,Joy Hofmeister,REP,54,209,1507,1770,
Kiowa,Superintendent of Public Instruction,John Cox,DEM,33,81,577,691,
Kiowa,Superintendent of Public Instruction,Larry Huff,IND,8,20,215,243,
Kiowa,Commissioner of Labor,Leslie Osborn,REP,56,208,1560,1824,
Kiowa,Commissioner of Labor,Fred Dorrell,DEM,36,89,631,756,
Kiowa,Commissioner of Labor,Brandt Dismukes,IND,3,8,82,93,
Kiowa,Insurance Commissioner,Glen Mulready,REP,53,200,1557,1810,
Kiowa,Insurance Commissioner,Kimberly Fobbs,DEM,39,104,722,865,
Kiowa,Corporation Commissioner,Bob Anthony,REP,55,201,1567,1823,
Kiowa,Corporation Commissioner,Ashley Nicole Mccray,DEM,34,95,615,744,
Kiowa,Corporation Commissioner,Jackie Short,IND,6,12,103,121,
Kiowa,U.S. House,Frank Lucas,REP,63,228,1764,2055,3
Kiowa,U.S. House,Frankie Robbins,DEM,32,81,543,656,3
Kiowa,State Senate,Brent Howard,REP,51,180,1450,1681,38
Kiowa,State Senate,Jeff Berrong,DEM,43,129,849,1021,38
Kiowa,State House,Todd Russ,REP,23,129,527,679,55
Kiowa,State House,Dennis Dugger,DEM,20,106,479,605,55
Kiowa,State House,Charles Wells,REP,10,14,242,266,56
Kiowa,State House,David Perryman,DEM,13,24,357,394,56
Latimer,Governor,Chris Powell,LIB,3,8,107,118,
Latimer,Governor,Kevin Stitt,REP,46,169,1559,1774,
Latimer,Governor,Drew Edmondson,DEM,53,118,954,1125,
Latimer,Lieutenant Governor,Matt Pinnell,REP,53,198,1738,1989,
Latimer,Lieutenant Governor,Anastasia Pittman,DEM,46,81,758,885,
Latimer,Lieutenant Governor,Ivan Holmes,IND,3,14,93,110,
Latimer,State Auditor,John Yeutter,LIB,24,52,458,534,
Latimer,State Auditor,Cindy Byrd,REP,65,216,1904,2185,
Latimer,Attorney General,Mike Hunter,REP,48,190,1775,2013,
Latimer,Attorney General,Mark Myles,DEM,51,102,804,957,
Latimer,State Treasurer,Randy Mcdaniel,REP,56,197,1878,2131,
Latimer,State Treasurer,Charles De Coune,IND,33,67,500,600,
Latimer,Superintendent of Public Instruction,Joy Hofmeister,REP,40,154,1438,1632,
Latimer,Superintendent of Public Instruction,John Cox,DEM,53,119,946,1118,
Latimer,Superintendent of Public Instruction,Larry Huff,IND,8,21,197,226,
Latimer,Commissioner of Labor,Leslie Osborn,REP,46,171,1591,1808,
Latimer,Commissioner of Labor,Fred Dorrell,DEM,50,102,846,998,
Latimer,Commissioner of Labor,Brandt Dismukes,IND,4,16,126,146,
Latimer,Insurance Commissioner,Glen Mulready,REP,49,186,1674,1909,
Latimer,Insurance Commissioner,Kimberly Fobbs,DEM,52,102,872,1026,
Latimer,Corporation Commissioner,Bob Anthony,REP,46,179,1641,1866,
Latimer,Corporation Commissioner,Ashley Nicole Mccray,DEM,48,96,772,916,
Latimer,Corporation Commissioner,Jackie Short,IND,8,17,145,170,
Latimer,U.S. House,Richard Castaldo,LIB,3,5,51,59,2
Latimer,U.S. House,Markwayne Mullin,REP,50,181,1754,1985,2
Latimer,U.S. House,Jason Nichols,DEM,42,104,723,869,2
Latimer,U.S. House,John Foreman,IND,6,6,71,83,2
Latimer,State House,Jim Grego,REP,57,225,1899,2181,17
Latimer,State House,Peggy Defrange,DEM,45,72,711,828,17
Leflore,Governor,Chris Powell,LIB,7,24,296,327,
Leflore,Governor,Kevin Stitt,REP,186,816,7007,8009,
Leflore,Governor,Drew Edmondson,DEM,135,458,3874,4467,
Leflore,Lieutenant Governor,Matt Pinnell,REP,200,865,7698,8763,
Leflore,Lieutenant Governor,Anastasia Pittman,DEM,116,407,3085,3608,
Leflore,Lieutenant Governor,Ivan Holmes,IND,8,18,295,321,
Leflore,State Auditor,John Yeutter,LIB,61,224,1902,2187,
Leflore,State Auditor,Cindy Byrd,REP,230,955,8465,9650,
Leflore,Attorney General,Mike Hunter,REP,209,883,7889,8981,
Leflore,Attorney General,Mark Myles,DEM,114,399,3157,3670,
Leflore,State Treasurer,Randy Mcdaniel,REP,212,930,8334,9476,
Leflore,State Treasurer,Charles De Coune,IND,74,247,2012,2333,
Leflore,Superintendent of Public Instruction,Joy Hofmeister,REP,182,782,6722,7686,
Leflore,Superintendent of Public Instruction,John Cox,DEM,122,437,3664,4223,
Leflore,Superintendent of Public Instruction,Larry Huff,IND,22,68,687,777,
Leflore,Commissioner of Labor,Leslie Osborn,REP,189,837,7439,8465,
Leflore,Commissioner of Labor,Fred Dorrell,DEM,118,395,3088,3601,
Leflore,Commissioner of Labor,Brandt Dismukes,IND,18,48,442,508,
Leflore,Insurance Commissioner,Glen Mulready,REP,202,854,7557,8613,
Leflore,Insurance Commissioner,Kimberly Fobbs,DEM,121,423,3383,3927,
